cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
1755,25,Male,Sao Paolo,Gold,MobileApp,8/1/2023
1756,35,Female,Sao Paolo,Silver,Amazon,12/12/2021
1757,25,Male,Sao Paolo,Silver,MobileApp,6/25/2024
1758,25,Male,Sao Paolo,Silver,MobileApp,7/6/2025
1759,50,Male,Mexico,Silver,Mercado Libre,11/21/2021
1760,25,Female,Buenos Aires,Silver,Website,4/12/2022
1761,30,Male,Sao Paolo,Gold,MobileApp,4/1/2021
1762,45,Female,Buenos Aires,Gold,Mercado Libre,10/21/2021
1763,35,Female,Sao Paolo,Silver,Store,4/14/2025
1764,18,Male,Sao Paolo,Silver,Website,6/8/2022
1765,20,Female,Sao Paolo,Gold,MobileApp,8/10/2025
1766,18,Male,Mexico,Gold,Amazon,7/31/2025
1767,35,Male,Sao Paolo,Silver,Amazon,4/30/2023
1768,25,Female,Mexico,Silver,MobileApp,8/20/2025
1769,20,Female,Mexico,Silver,Amazon,9/16/2021
1770,55,Female,Mexico,Silver,Website,1/16/2024
1771,30,Male,Mexico,Silver,Store,3/27/2024
1772,20,Male,Buenos Aires,Gold,Store,2/26/2025
1773,30,Male,Sao Paolo,Silver,Website,7/5/2021
1774,35,Female,Sao Paolo,Gold,Store,12/10/2021
1775,18,Male,Mexico,Gold,Website,4/1/2023
1776,25,Female,Mexico,Gold,Store,1/11/2023
1777,40,Male,Sao Paolo,Silver,Amazon,3/20/2025
1778,30,Male,Sao Paolo,Silver,Store,7/23/2022
1779,30,Male,Sao Paolo,Platinum,Amazon,8/8/2023
1780,25,Male,Sao Paolo,Gold,Amazon,5/24/2022
1781,18,Male,Sao Paolo,Gold,Website,4/13/2025
1782,20,Female,Buenos Aires,Silver,Store,1/16/2021
1783,25,Female,Mexico,Silver,MobileApp,6/9/2022
1784,20,Male,Sao Paolo,Gold,MobileApp,7/19/2021
1785,18,Male,Mexico,Silver,Store,4/22/2024
1786,40,Male,Buenos Aires,Silver,Store,11/5/2021
1787,60,Female,Sao Paolo,Silver,Store,3/12/2025
1788,40,Male,Sao Paolo,Silver,Store,7/28/2024
1789,45,Female,Mexico,Silver,Store,3/27/2024
1790,20,Male,Mexico,Silver,Store,10/15/2024
1791,55,Male,Sao Paolo,Silver,Website,9/16/2021
1792,20,Female,Buenos Aires,Gold,Mercado Libre,3/26/2024
1793,55,Male,Sao Paolo,Silver,Website,3/1/2022
1794,60,Female,Sao Paolo,Silver,Amazon,6/18/2025
1795,35,Male,Sao Paolo,Gold,MobileApp,2/18/2023
1796,60,Male,Sao Paolo,Silver,MobileApp,11/11/2023
1797,30,Male,Mexico,Silver,Store,10/1/2022
1798,25,Female,Buenos Aires,Gold,Store,10/2/2024
1799,25,Female,Sao Paolo,Platinum,MobileApp,7/9/2023
1800,30,Male,Buenos Aires,Silver,Amazon,10/9/2023
1801,18,Female,Buenos Aires,Silver,Website,12/16/2021
1802,35,Male,Sao Paolo,Gold,Store,8/19/2023
1803,60,Male,Mexico,Silver,MobileApp,11/9/2024
1804,20,Male,Sao Paolo,Gold,Store,3/14/2022
1805,40,Male,Mexico,Platinum,Store,4/1/2022
1806,50,Male,Sao Paolo,Platinum,MobileApp,9/16/2022
1807,50,Female,Mexico,Silver,Website,4/19/2025
1808,55,Male,Sao Paolo,Silver,Website,1/9/2024
1809,30,Male,Buenos Aires,Platinum,Amazon,1/15/2025
1810,55,Male,Buenos Aires,Silver,Website,6/7/2025
1811,40,Female,Sao Paolo,Silver,Website,4/14/2025
1812,20,Female,Sao Paolo,Gold,Store,2/21/2025
1813,30,Male,Sao Paolo,Silver,Store,10/5/2022
1814,35,Male,Mexico,Silver,MobileApp,3/27/2025
1815,20,Male,Sao Paolo,Gold,Store,1/27/2022
1816,35,Male,Mexico,Silver,Store,7/28/2022
1817,35,Male,Sao Paolo,Silver,Store,10/14/2024
1818,20,Male,Sao Paolo,Silver,Website,2/2/2021
1819,30,Male,Sao Paolo,Gold,Website,3/5/2024
1820,40,Male,Sao Paolo,Silver,Website,7/10/2023
1821,30,Male,Mexico,Silver,Website,6/12/2025
1822,18,Female,Buenos Aires,Gold,Store,2/14/2022
1823,18,Female,Sao Paolo,Gold,Website,4/2/2025
1824,25,Female,Mexico,Silver,Amazon,10/20/2023
1825,50,Male,Sao Paolo,Gold,Store,1/20/2024
1826,20,Male,Mexico,Silver,Website,2/17/2022
1827,35,Male,Sao Paolo,Gold,Website,10/26/2021
1828,20,Female,Mexico,Silver,MobileApp,2/19/2025
1829,25,Male,Buenos Aires,Silver,Store,3/14/2021
1830,40,Female,Sao Paolo,Gold,Amazon,10/8/2025
1831,35,Female,Mexico,Silver,Website,9/18/2021
1832,18,Male,Sao Paolo,Silver,MobileApp,11/21/2022
1833,25,Female,Sao Paolo,Silver,Store,8/28/2024
1834,18,Male,Sao Paolo,Gold,MobileApp,8/17/2023
1835,30,Male,Sao Paolo,Silver,MobileApp,1/2/2023
1836,35,Male,Sao Paolo,Silver,Store,11/16/2022
1837,20,Male,Sao Paolo,Silver,Store,4/3/2024
1838,25,Female,Sao Paolo,Silver,Website,4/20/2023
1839,25,Male,Sao Paolo,Silver,Store,12/1/2021
1840,50,Male,Mexico,Silver,MobileApp,3/6/2025
1841,60,Female,Buenos Aires,Silver,Store,1/2/2023
1842,18,Female,Sao Paolo,Silver,Store,3/15/2023
1843,40,Male,Sao Paolo,Gold,Website,3/30/2024
1844,25,Female,Sao Paolo,Gold,Store,1/25/2022
1845,25,Female,Buenos Aires,Gold,Mercado Libre,1/30/2023
1846,40,Male,Mexico,Silver,Amazon,6/2/2023
1847,50,Male,Sao Paolo,Platinum,Website,8/30/2023
1848,55,Male,Sao Paolo,Silver,MobileApp,12/31/2023
1849,30,Female,Sao Paolo,Platinum,Amazon,7/30/2023
1850,25,Female,Sao Paolo,Silver,Store,1/21/2024
1851,40,Female,Buenos Aires,Silver,MobileApp,6/22/2023
1852,25,Male,Buenos Aires,Silver,Store,10/16/2024
1853,30,Male,Sao Paolo,Silver,Store,9/6/2024
1854,25,Male,Mexico,Gold,Website,6/22/2024
1855,35,Male,Sao Paolo,Gold,MobileApp,1/24/2021
1856,20,Female,Sao Paolo,Platinum,Store,7/11/2022
1857,20,Female,Buenos Aires,Gold,Store,12/2/2022
1858,50,Male,Mexico,Silver,Website,2/7/2022
1859,20,Male,Sao Paolo,Silver,Store,10/28/2024
1860,30,Male,Sao Paolo,Platinum,MobileApp,8/2/2024
1861,20,Male,Buenos Aires,Silver,Website,3/17/2022
1862,18,Male,Mexico,Gold,Store,6/7/2025
1863,18,Male,Sao Paolo,Silver,Store,10/24/2025
1864,20,Male,Sao Paolo,Silver,Website,6/1/2023
1865,45,Male,Sao Paolo,Platinum,Website,10/7/2024
1866,25,Male,Buenos Aires,Silver,Store,7/15/2023
1867,55,Male,Mexico,Silver,Store,5/27/2024
1868,30,Female,Sao Paolo,Silver,Store,4/30/2022
1869,25,Male,Mexico,Gold,Store,1/6/2025
1870,30,Female,Mexico,Silver,Website,5/26/2024
1871,30,Male,Sao Paolo,Silver,MobileApp,9/22/2025
1872,40,Male,Sao Paolo,Silver,Website,12/27/2023
1873,25,Male,Mexico,Silver,MobileApp,1/31/2021
1874,25,Male,Mexico,Silver,Store,11/18/2021
1875,45,Female,Mexico,Silver,Store,6/27/2024
1876,50,Male,Buenos Aires,Platinum,Website,7/20/2022
1877,45,Female,Sao Paolo,Platinum,Website,1/10/2021
1878,25,Female,Sao Paolo,Silver,Website,11/9/2022
1879,40,Male,Buenos Aires,Gold,MobileApp,5/1/2023
1880,30,Male,Sao Paolo,Silver,Website,7/16/2023
1881,30,Female,Mexico,Silver,Store,10/12/2021
1882,20,Male,Mexico,Silver,Website,6/2/2021
1883,30,Female,Mexico,Silver,MobileApp,4/17/2025
1884,20,Male,Sao Paolo,Silver,Mercado Libre,4/2/2025
1885,25,Male,Mexico,Silver,Website,1/6/2022
1886,45,Male,Buenos Aires,Gold,Website,10/28/2021
1887,20,Male,Mexico,Silver,Website,5/26/2021
1888,18,Female,Sao Paolo,Gold,Amazon,5/30/2025
1889,18,Male,Sao Paolo,Silver,Mercado Libre,7/18/2025
1890,50,Female,Sao Paolo,Silver,MobileApp,12/12/2023
1891,30,Male,Sao Paolo,Silver,Website,11/28/2024
1892,25,Male,Sao Paolo,Silver,Store,12/3/2022
1893,40,Male,Buenos Aires,Gold,MobileApp,5/21/2021
1894,40,Male,Mexico,Gold,MobileApp,1/17/2024
1895,25,Male,Mexico,Silver,MobileApp,12/21/2024
1896,35,Male,Mexico,Gold,Store,3/25/2021
1897,40,Female,Sao Paolo,Platinum,Website,6/20/2024
1898,35,Male,Buenos Aires,Gold,Store,2/4/2024
1899,20,Male,Sao Paolo,Silver,MobileApp,6/16/2025
1900,45,Female,Sao Paolo,Gold,Store,10/10/2024
1901,30,Female,Sao Paolo,Silver,Website,1/21/2021
1902,25,Male,Buenos Aires,Gold,Store,10/27/2023
1903,25,Male,Buenos Aires,Silver,Store,8/25/2023
1904,18,Female,Sao Paolo,Silver,Website,5/29/2024
1905,20,Female,Buenos Aires,Silver,Store,1/16/2024
1906,40,Male,Sao Paolo,Silver,Website,9/12/2025
1907,18,Male,Sao Paolo,Platinum,Amazon,3/29/2022
1908,25,Female,Buenos Aires,Silver,Mercado Libre,12/8/2021
1909,30,Male,Buenos Aires,Silver,Store,1/28/2022
1910,18,Female,Mexico,Platinum,MobileApp,10/7/2024
1911,55,Male,Mexico,Silver,Store,6/23/2024
1912,20,Female,Buenos Aires,Silver,Amazon,9/6/2025
1913,25,Male,Mexico,Silver,MobileApp,9/30/2023
1914,25,Male,Buenos Aires,Silver,Store,2/11/2024
1915,20,Female,Mexico,Silver,Store,8/29/2023
1916,18,Male,Buenos Aires,Silver,Store,5/26/2025
1917,35,Male,Buenos Aires,Gold,MobileApp,6/7/2021
1918,55,Male,Sao Paolo,Platinum,Store,3/22/2023
1919,20,Male,Buenos Aires,Silver,Website,6/14/2024
1920,35,Male,Sao Paolo,Silver,Website,11/30/2022
1921,35,Female,Sao Paolo,Silver,Mercado Libre,6/20/2024
1922,40,Male,Mexico,Gold,Amazon,6/15/2021
1923,25,Male,Sao Paolo,Silver,Store,2/3/2021
1924,25,Male,Mexico,Gold,MobileApp,9/12/2021
1925,25,Female,Buenos Aires,Silver,MobileApp,10/29/2021
1926,35,Female,Sao Paolo,Platinum,Amazon,8/8/2021
1927,40,Male,Sao Paolo,Silver,Store,11/22/2023
1928,20,Male,Buenos Aires,Gold,Store,7/24/2023
1929,25,Female,Sao Paolo,Silver,Store,5/24/2022
1930,50,Male,Sao Paolo,Gold,Store,2/14/2025
1931,40,Female,Sao Paolo,Silver,Store,6/10/2024
1932,60,Female,Mexico,Silver,Website,8/11/2023
1933,40,Female,Mexico,Silver,Website,8/3/2021
1934,25,Male,Buenos Aires,Gold,Website,6/19/2024
1935,30,Female,Sao Paolo,Gold,Website,9/2/2021
1936,35,Female,Buenos Aires,Silver,Store,1/20/2021
1937,18,Female,Mexico,Silver,Amazon,7/29/2021
1938,30,Male,Sao Paolo,Silver,Amazon,10/12/2025
1939,35,Male,Mexico,Gold,Website,3/2/2022
1940,20,Male,Mexico,Gold,Amazon,9/27/2023
1941,40,Male,Mexico,Gold,Store,9/8/2023
1942,30,Female,Sao Paolo,Silver,MobileApp,3/13/2021
1943,55,Male,Sao Paolo,Platinum,Store,8/25/2025
1944,18,Male,Sao Paolo,Gold,Store,6/27/2021
1945,25,Male,Sao Paolo,Gold,Store,3/27/2025
1946,35,Female,Mexico,Silver,Website,10/26/2021
1947,25,Female,Sao Paolo,Gold,Store,9/23/2021
1948,35,Male,Mexico,Silver,Website,6/4/2022
1949,40,Male,Sao Paolo,Silver,Store,2/27/2025
1950,20,Male,Sao Paolo,Silver,Amazon,10/2/2021
1951,30,Female,Mexico,Silver,Website,9/25/2025
1952,30,Female,Sao Paolo,Silver,Store,8/6/2023
1953,25,Female,Buenos Aires,Silver,Store,2/22/2021
1954,50,Male,Sao Paolo,Silver,MobileApp,3/23/2023
1955,40,Female,Sao Paolo,Gold,Store,6/20/2025
1956,35,Male,Buenos Aires,Silver,Website,11/24/2024
1957,35,Female,Mexico,Silver,Website,12/8/2024
1958,30,Male,Sao Paolo,Silver,Store,6/16/2025
1959,50,Female,Sao Paolo,Gold,Store,8/7/2025
1960,35,Male,Mexico,Gold,Website,5/4/2022
1961,35,Female,Buenos Aires,Silver,Store,5/17/2022
1962,45,Female,Buenos Aires,Platinum,Store,11/3/2021
1963,25,Male,Sao Paolo,Silver,Store,2/21/2022
1964,40,Male,Buenos Aires,Platinum,Store,5/24/2022
1965,20,Female,Sao Paolo,Silver,Store,7/10/2023
1966,25,Male,Sao Paolo,Silver,Mercado Libre,4/3/2025
1967,25,Male,Buenos Aires,Silver,Website,9/30/2022
1968,55,Male,Sao Paolo,Silver,MobileApp,10/28/2022
1969,45,Female,Sao Paolo,Silver,Store,1/6/2021
1970,35,Male,Sao Paolo,Gold,Store,2/26/2022
1971,35,Male,Sao Paolo,Gold,MobileApp,1/14/2025
1972,30,Male,Mexico,Silver,Website,12/21/2024
1973,50,Male,Mexico,Silver,Store,1/25/2022
1974,30,Female,Sao Paolo,Silver,Store,11/30/2021
1975,25,Female,Mexico,Silver,Website,1/11/2025
1976,20,Female,Buenos Aires,Gold,MobileApp,12/4/2021
1977,40,Male,Buenos Aires,Silver,Store,4/28/2023
1978,35,Female,Sao Paolo,Gold,Website,1/17/2024
1979,25,Male,Buenos Aires,Silver,MobileApp,9/26/2021
1980,18,Male,Mexico,Silver,Mercado Libre,3/6/2021
1981,40,Female,Sao Paolo,Silver,MobileApp,11/9/2022
1982,18,Female,Sao Paolo,Silver,Store,12/24/2023
1983,35,Female,Sao Paolo,Silver,MobileApp,7/17/2024
1984,55,Female,Mexico,Gold,MobileApp,10/19/2022
1985,25,Male,Sao Paolo,Silver,MobileApp,11/1/2024
1986,20,Male,Mexico,Silver,MobileApp,2/20/2023
1987,35,Female,Sao Paolo,Gold,Amazon,11/25/2021
1988,40,Male,Buenos Aires,Silver,Store,6/2/2022
1989,30,Male,Sao Paolo,Gold,Store,7/15/2025
1990,55,Female,Buenos Aires,Silver,MobileApp,5/12/2023
1991,18,Female,Buenos Aires,Silver,Store,2/25/2022
1992,30,Male,Sao Paolo,Gold,Store,8/29/2024
1993,35,Female,Sao Paolo,Gold,Store,11/5/2021
1994,45,Female,Sao Paolo,Silver,MobileApp,3/25/2023
1995,20,Female,Buenos Aires,Silver,Store,4/26/2023
1996,40,Male,Mexico,Gold,Website,7/26/2025
1997,30,Male,Sao Paolo,Silver,Store,8/20/2023
1998,25,Male,Sao Paolo,Silver,Store,4/27/2024
1999,20,Male,Sao Paolo,Gold,Store,12/22/2022
2000,45,Male,Buenos Aires,Gold,Store,12/2/2023
2001,20,Male,Mexico,Gold,MobileApp,8/13/2022
2002,25,Male,Buenos Aires,Gold,Amazon,11/16/2021
2003,25,Female,Sao Paolo,Gold,MobileApp,10/8/2023
2004,45,Male,Sao Paolo,Gold,Store,8/8/2025
2005,35,Female,Buenos Aires,Gold,Website,3/21/2022
2006,40,Female,Sao Paolo,Silver,Store,10/29/2024
2007,25,Male,Buenos Aires,Silver,Store,10/13/2021
2008,35,Female,Sao Paolo,Gold,Website,6/20/2021
2009,30,Female,Sao Paolo,Gold,MobileApp,6/17/2025
2010,40,Male,Mexico,Silver,Store,9/20/2021
2011,50,Female,Buenos Aires,Silver,Store,7/31/2023
2012,18,Male,Buenos Aires,Platinum,Amazon,4/8/2025
2013,35,Female,Sao Paolo,Silver,Store,5/22/2021
2014,18,Male,Sao Paolo,Silver,Amazon,3/17/2024
2015,30,Female,Mexico,Gold,Mercado Libre,1/3/2025
2016,25,Male,Mexico,Platinum,Website,9/20/2022
2017,25,Female,Mexico,Gold,Store,8/16/2022
2018,25,Male,Sao Paolo,Gold,MobileApp,2/20/2022
2019,35,Female,Buenos Aires,Silver,Store,1/25/2021
2020,25,Female,Mexico,Gold,Store,9/19/2022
2021,35,Male,Buenos Aires,Silver,MobileApp,4/4/2021
2022,25,Female,Mexico,Gold,Store,11/1/2021
2023,18,Male,Sao Paolo,Silver,Store,7/4/2021
2024,40,Female,Buenos Aires,Silver,Website,10/10/2021
2025,25,Male,Mexico,Silver,MobileApp,3/24/2024
2026,25,Female,Buenos Aires,Silver,Store,11/17/2022
2027,35,Female,Buenos Aires,Gold,Store,5/13/2023
2028,25,Male,Mexico,Platinum,Store,11/16/2022
2029,18,Male,Mexico,Gold,Store,10/28/2022
2030,25,Male,Sao Paolo,Gold,MobileApp,11/4/2023
2031,50,Female,Sao Paolo,Silver,MobileApp,6/9/2023
2032,35,Male,Sao Paolo,Gold,Website,3/27/2023
2033,35,Male,Sao Paolo,Gold,Store,7/22/2025
2034,35,Female,Sao Paolo,Gold,Store,12/7/2021
2035,20,Male,Sao Paolo,Silver,Store,8/27/2022
2036,25,Female,Sao Paolo,Gold,Store,1/4/2023
2037,40,Male,Sao Paolo,Gold,Store,2/5/2025
2038,20,Male,Sao Paolo,Silver,Store,3/30/2023
2039,25,Female,Sao Paolo,Gold,Store,6/26/2023
2040,25,Male,Mexico,Platinum,MobileApp,2/6/2024
2041,25,Male,Mexico,Silver,MobileApp,9/16/2024
2042,60,Female,Sao Paolo,Gold,Website,6/24/2022
2043,18,Male,Mexico,Gold,Store,3/15/2022
2044,30,Female,Buenos Aires,Gold,Amazon,9/29/2025
2045,20,Female,Sao Paolo,Silver,Mercado Libre,9/15/2023
2046,55,Male,Mexico,Gold,Store,10/2/2025
2047,20,Male,Buenos Aires,Silver,MobileApp,10/28/2022
2048,25,Female,Buenos Aires,Silver,MobileApp,1/19/2022
2049,35,Male,Sao Paolo,Gold,Website,8/5/2022
2050,35,Male,Mexico,Gold,Store,6/9/2021
2051,25,Female,Sao Paolo,Gold,Website,3/8/2022
2052,25,Male,Mexico,Silver,Website,11/20/2024
2053,25,Female,Buenos Aires,Silver,Store,9/7/2022
2054,25,Male,Mexico,Platinum,Amazon,5/3/2022
2055,20,Male,Buenos Aires,Silver,MobileApp,4/27/2024
2056,30,Male,Sao Paolo,Gold,Store,12/12/2024
2057,25,Female,Buenos Aires,Gold,Website,12/9/2021
2058,25,Female,Mexico,Gold,Website,10/16/2024
2059,35,Female,Sao Paolo,Silver,Store,4/19/2021
2060,55,Male,Mexico,Gold,Store,4/29/2023
2061,35,Male,Sao Paolo,Gold,Amazon,10/28/2021
2062,18,Male,Sao Paolo,Silver,Website,10/23/2024
2063,18,Male,Buenos Aires,Silver,Store,7/2/2024
2064,55,Female,Sao Paolo,Silver,Store,9/1/2024
2065,25,Female,Mexico,Silver,Website,12/6/2022
2066,18,Male,Sao Paolo,Gold,Website,12/31/2023
2067,30,Female,Sao Paolo,Gold,Store,9/26/2021
2068,35,Male,Buenos Aires,Platinum,Website,3/5/2025
2069,35,Female,Sao Paolo,Silver,Store,5/17/2024
2070,25,Male,Mexico,Gold,Store,4/23/2022
2071,18,Male,Mexico,Silver,Website,6/25/2021
2072,55,Male,Mexico,Gold,Store,8/27/2021
2073,25,Male,Buenos Aires,Gold,Amazon,6/12/2023
2074,35,Female,Mexico,Platinum,Store,9/2/2022
2075,35,Male,Sao Paolo,Gold,Website,5/9/2023
2076,35,Male,Buenos Aires,Platinum,Store,1/5/2025
2077,25,Female,Sao Paolo,Gold,Store,6/13/2025
2078,25,Female,Mexico,Gold,MobileApp,5/7/2022
2079,30,Female,Buenos Aires,Silver,Website,4/9/2021
2080,45,Male,Mexico,Gold,MobileApp,11/25/2021
2081,50,Female,Buenos Aires,Gold,Website,9/11/2024
2082,20,Female,Mexico,Silver,Website,3/21/2022
2083,20,Male,Buenos Aires,Silver,MobileApp,8/17/2025
2084,50,Male,Buenos Aires,Gold,Website,9/25/2023
2085,35,Male,Sao Paolo,Silver,Website,10/22/2021
2086,45,Male,Sao Paolo,Silver,MobileApp,3/18/2022
2087,20,Male,Sao Paolo,Gold,Amazon,3/6/2023
2088,30,Male,Mexico,Platinum,Store,6/10/2023
2089,35,Female,Sao Paolo,Gold,Website,1/31/2021
2090,35,Female,Sao Paolo,Silver,Store,2/29/2024
2091,25,Female,Sao Paolo,Silver,Store,10/18/2025
2092,18,Female,Buenos Aires,Silver,Store,3/31/2025
2093,30,Male,Mexico,Silver,MobileApp,3/14/2022
2094,25,Female,Sao Paolo,Silver,Website,9/11/2024
2095,30,Female,Sao Paolo,Platinum,MobileApp,7/14/2024
2096,55,Male,Sao Paolo,Silver,Store,10/13/2021
2097,25,Female,Sao Paolo,Silver,Website,10/18/2021
2098,40,Female,Sao Paolo,Silver,Amazon,1/3/2022
2099,20,Male,Buenos Aires,Silver,Store,5/1/2022
2100,35,Female,Buenos Aires,Silver,Store,7/9/2022
2101,55,Male,Sao Paolo,Silver,Store,6/17/2021
2102,20,Male,Sao Paolo,Platinum,MobileApp,2/3/2025
2103,18,Male,Sao Paolo,Silver,Website,4/8/2024
2104,25,Female,Sao Paolo,Silver,Website,2/10/2023
2105,18,Female,Sao Paolo,Silver,Website,10/1/2024
2106,35,Female,Sao Paolo,Silver,Store,3/19/2021
2107,50,Male,Sao Paolo,Silver,MobileApp,5/1/2023
2108,25,Male,Mexico,Silver,Store,1/14/2024
2109,25,Female,Mexico,Silver,Store,6/11/2023
2110,25,Female,Mexico,Gold,Website,10/23/2022
2111,35,Male,Sao Paolo,Silver,MobileApp,5/9/2024
2112,18,Male,Buenos Aires,Silver,MobileApp,8/12/2022
2113,30,Female,Buenos Aires,Silver,MobileApp,10/16/2024
2114,35,Female,Sao Paolo,Silver,Store,2/1/2023
2115,35,Male,Sao Paolo,Silver,Store,7/19/2022
2116,20,Male,Mexico,Silver,Store,3/23/2023
2117,35,Female,Sao Paolo,Silver,Amazon,10/29/2021
2118,18,Female,Sao Paolo,Silver,Amazon,10/20/2021
2119,20,Male,Mexico,Silver,Mercado Libre,10/21/2021
2120,45,Male,Mexico,Silver,Store,4/19/2021
2121,35,Female,Sao Paolo,Silver,Website,12/31/2021
2122,18,Male,Mexico,Platinum,Website,8/23/2022
2123,20,Male,Buenos Aires,Gold,MobileApp,11/9/2022
2124,20,Male,Sao Paolo,Gold,Website,2/26/2025
2125,25,Male,Mexico,Gold,MobileApp,7/14/2024
2126,20,Female,Sao Paolo,Platinum,Store,4/3/2021
2127,18,Male,Sao Paolo,Gold,Store,9/5/2025
2128,30,Female,Mexico,Gold,Store,12/24/2023
2129,35,Male,Sao Paolo,Silver,Store,3/4/2022
2130,35,Male,Sao Paolo,Silver,Store,9/30/2022
2131,35,Male,Sao Paolo,Gold,Store,1/3/2022
2132,18,Female,Mexico,Platinum,Store,4/15/2021
2133,55,Female,Mexico,Silver,Website,7/28/2021
2134,40,Male,Sao Paolo,Gold,Amazon,5/17/2025
2135,40,Female,Mexico,Silver,MobileApp,10/9/2023
2136,40,Female,Sao Paolo,Silver,Store,4/19/2022
2137,50,Female,Mexico,Silver,Store,12/21/2023
2138,30,Male,Sao Paolo,Silver,Store,10/1/2024
2139,20,Female,Mexico,Silver,Mercado Libre,1/12/2021
2140,35,Male,Buenos Aires,Gold,Website,4/11/2022
2141,35,Male,Buenos Aires,Gold,Store,10/11/2022
2142,35,Female,Sao Paolo,Gold,MobileApp,5/3/2024
2143,30,Male,Buenos Aires,Silver,Store,1/3/2024
2144,18,Male,Sao Paolo,Gold,Amazon,5/25/2023
2145,25,Male,Buenos Aires,Silver,Store,1/21/2022
2146,50,Female,Sao Paolo,Silver,Store,3/5/2024
2147,30,Female,Sao Paolo,Gold,Website,6/3/2023
2148,30,Male,Sao Paolo,Silver,Amazon,7/9/2022
2149,25,Female,Sao Paolo,Silver,Amazon,12/30/2024
2150,25,Male,Mexico,Silver,Website,11/29/2023
2151,45,Male,Buenos Aires,Gold,Store,4/16/2025
2152,35,Female,Mexico,Silver,Store,10/16/2022
2153,40,Male,Mexico,Gold,Mercado Libre,9/5/2024
2154,30,Male,Mexico,Gold,Website,5/15/2023
2155,35,Male,Sao Paolo,Gold,MobileApp,9/16/2023
2156,20,Female,Sao Paolo,Gold,Store,4/29/2025
2157,35,Male,Sao Paolo,Silver,Website,9/20/2025
2158,25,Female,Sao Paolo,Silver,Store,12/19/2021
2159,25,Female,Sao Paolo,Silver,MobileApp,5/29/2022
2160,35,Male,Sao Paolo,Silver,Amazon,2/15/2025
2161,50,Female,Sao Paolo,Gold,Website,12/10/2024
2162,18,Male,Sao Paolo,Silver,Website,3/15/2023
2163,40,Male,Buenos Aires,Silver,Store,10/25/2024
2164,25,Female,Sao Paolo,Gold,Store,12/9/2021
2165,25,Female,Mexico,Gold,Amazon,9/10/2024
2166,18,Male,Mexico,Gold,Store,10/22/2024
2167,25,Male,Mexico,Gold,MobileApp,12/2/2021
2168,30,Male,Sao Paolo,Gold,MobileApp,8/12/2024
2169,18,Male,Sao Paolo,Gold,MobileApp,1/24/2021
2170,30,Male,Sao Paolo,Silver,Amazon,6/4/2023
2171,50,Male,Sao Paolo,Platinum,Website,1/5/2025
2172,20,Female,Sao Paolo,Silver,Amazon,4/14/2021
2173,40,Male,Mexico,Silver,Store,12/6/2024
2174,25,Male,Mexico,Silver,Website,7/28/2022
2175,35,Female,Mexico,Gold,MobileApp,8/16/2025
2176,25,Female,Sao Paolo,Platinum,Store,2/14/2023
2177,20,Male,Sao Paolo,Silver,MobileApp,8/10/2024
2178,20,Male,Buenos Aires,Silver,MobileApp,6/6/2023
2179,18,Female,Sao Paolo,Gold,MobileApp,8/31/2021
2180,20,Male,Mexico,Platinum,Store,12/8/2021
2181,35,Male,Mexico,Silver,Website,9/25/2022
2182,45,Female,Sao Paolo,Silver,Store,5/15/2023
2183,40,Male,Sao Paolo,Gold,MobileApp,6/22/2021
2184,35,Male,Sao Paolo,Silver,Website,12/10/2024
2185,20,Male,Sao Paolo,Gold,Website,4/13/2021
2186,25,Male,Sao Paolo,Silver,Store,6/9/2021
2187,25,Male,Sao Paolo,Silver,Store,7/4/2024
2188,20,Female,Sao Paolo,Silver,Store,12/15/2022
2189,30,Male,Mexico,Silver,Store,7/11/2022
2190,30,Male,Buenos Aires,Silver,Website,7/30/2022
2191,25,Male,Sao Paolo,Silver,MobileApp,7/15/2021
2192,25,Female,Buenos Aires,Gold,Store,9/16/2023
2193,40,Male,Buenos Aires,Silver,Store,11/15/2024
2194,40,Male,Buenos Aires,Platinum,Website,7/23/2023
2195,25,Female,Buenos Aires,Silver,MobileApp,3/11/2021
2196,50,Male,Sao Paolo,Gold,Store,9/13/2025
2197,55,Male,Sao Paolo,Silver,Store,4/23/2023
2198,25,Male,Mexico,Silver,Store,9/4/2021
2199,25,Male,Mexico,Silver,Store,11/25/2021
2200,30,Male,Buenos Aires,Silver,Store,6/7/2021
2201,50,Female,Buenos Aires,Gold,Store,7/7/2023
2202,45,Male,Mexico,Gold,MobileApp,11/29/2022
2203,20,Female,Sao Paolo,Gold,Website,1/13/2023
2204,25,Male,Sao Paolo,Silver,Store,8/8/2022
2205,30,Male,Sao Paolo,Gold,Website,2/24/2021
2206,30,Male,Mexico,Gold,Website,5/1/2022
2207,20,Female,Mexico,Platinum,Amazon,6/20/2024
2208,45,Male,Buenos Aires,Gold,Store,10/8/2024
2209,35,Female,Mexico,Silver,MobileApp,2/14/2022
2210,40,Male,Buenos Aires,Silver,MobileApp,8/18/2023
2211,45,Male,Mexico,Silver,Store,6/24/2023
2212,35,Male,Buenos Aires,Gold,Amazon,12/28/2022
2213,25,Male,Sao Paolo,Silver,Website,11/5/2023
2214,35,Male,Buenos Aires,Gold,Website,5/27/2021
2215,20,Male,Mexico,Silver,Store,2/22/2025
2216,35,Female,Sao Paolo,Silver,Store,8/7/2025
